host_response_rate,host_acceptance_rate,host_is_superhost,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,amenities,price,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,distance_from_metro(meters),bathroom_is_private,a few days or more,within a day,within a few hours,within an hour,Entire home/apt,Hotel room,Private room,Shared room,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,ΑΚΡΟΠΟΛΗ,ΑΜΠΕΛΟΚΗΠΟΙ,ΑΝΩ ΚΥΨΕΛΗ,ΑΝΩ ΠΑΤΗΣΙΑ,ΒΟΤΑΝΙΚΟΣ,ΓΚΑΖΙ,ΓΚΥΖΗ,ΓΟΥΒΑ,ΓΟΥΔΙ,ΕΛΛΗΝΟΡΩΣΩΝ,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,ΖΑΠΠΕΙΟ,ΘΗΣΕΙΟ,ΙΛΙΣΙΑ,ΚΕΡΑΜΕΙΚΟΣ,ΚΟΛΟΚΥΝΘΟΥ,ΚΟΛΩΝΑΚΙ,ΚΟΛΩΝΟΣ,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,ΚΥΨΕΛΗ,ΛΥΚΑΒΗΤΤΟΣ,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,ΝΕΑ ΚΥΨΕΛΗ,ΝΕΟΣ ΚΟΣΜΟΣ,ΝΙΡΒΑΝΑ,ΠΑΓΚΡΑΤΙ,ΠΑΤΗΣΙΑ,ΠΕΔΙΟ ΑΡΕΩΣ,ΠΕΝΤΑΓΩΝΟ,ΠΕΤΡΑΛΩΝΑ,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,ΠΟΛΥΓΩΝΟ,ΠΡΟΜΠΟΝΑ,ΡΗΓΙΛΛΗΣ,ΡΙΖΟΥΠΟΛΗ,ΣΕΠΟΛΙΑ,ΣΤΑΔΙΟ,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ
100.0,100.0,1,1,37.98936,23.74125,2,1.0,1.0,1.0,20.645104895104893,22.0,1,15,10,5,0,351.86191248110106,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,0,0,37.995,23.73085,4,1.0,1.0,2.0,5.297979797979798,55.0,0,18,18,0,0,252.27931847411256,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100.0,100.0,1,1,37.99873,23.76718,2,1.0,1.0,3.0,21.266705516705514,37.0,1,6,6,0,0,1687.6980201829424,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,0,1,37.97907,23.71163,12,1.0,3.0,7.0,19.674630924630925,68.0,1,40,40,0,0,1050.1466329909401,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99.0,100.0,0,1,37.98025,23.72561,3,1.0,1.0,2.0,19.032245532245533,35.0,1,27,25,1,0,210.17954065876012,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.96699,23.730539999999998,6,2.0,3.0,4.0,21.31254856254856,58.0,0,1,1,0,0,960.4136794366487,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,96.0,0,1,38.01207,23.73387,3,1.0,1.0,2.0,21.326923076923077,21.0,1,1,1,0,0,561.3842125242902,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
100.0,50.0,1,0,37.985459999999996,23.724529999999998,8,1.5,2.0,2.0,19.67152292152292,40.0,1,1,1,0,0,263.28106223343775,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.0,95.0,1,1,37.97121,23.72898,12,2.5,5.0,7.0,19.18842268842269,225.0,0,3,3,0,0,631.7351063912853,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.97811,23.72403,2,1.0,1.0,1.0,17.170357420357426,23.0,0,1,1,0,0,70.64271504857388,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,95.0,0,1,37.96384000000001,23.72488,4,1.0,1.0,1.0,20.71386946386946,69.0,1,24,24,0,0,416.4727474021155,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,0,0,37.96293,23.73161,5,1.5,2.0,3.0,20.46328671328672,38.0,1,2,2,0,0,740.6860014502043,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,0,1,37.98856,23.72298,4,1.5,2.0,4.0,15.224358974358973,26.0,1,1,1,0,0,107.93777049588344,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,0,0,37.99727,23.73111,4,1.0,1.0,2.0,4.178321678321678,56.0,0,18,18,0,0,89.11428945746175,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100.0,100.0,1,1,37.96873,23.708370000000002,5,1.0,2.0,4.0,15.72940947940948,30.0,0,1,1,0,0,1149.628987898665,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100.0,80.0,1,0,37.98815,23.75137,4,1.0,1.0,2.0,20.224553224553226,35.0,0,1,1,0,0,795.5919774857017,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,0,37.98761,23.74782,3,1.5,2.0,3.0,20.590714840714842,45.0,1,1,1,0,0,600.5956011200585,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70.0,100.0,0,1,37.9771,23.75671,6,2.0,2.0,5.0,13.88947163947164,100.0,0,1,1,0,0,436.61643511712685,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,0,1,37.96697,23.72792,2,1.0,1.0,1.0,12.892191142191141,37.0,1,2,2,0,0,744.6257910956746,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,96.0,0,1,37.993359999999996,23.7665,2,1.0,1.0,1.0,21.005244755244764,20.0,0,2,1,1,0,1823.0221633398073,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.97912,23.73006,4,1.0,1.0,3.0,22.633449883449877,64.0,1,2,2,0,0,476.6287573251187,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,0,1,37.98704,23.72775,3,1.0,1.0,1.0,17.71212121212121,30.0,1,1,1,0,0,171.84234627297693,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,96.0,1,1,37.97023,23.744870000000002,5,1.0,2.0,4.0,20.825951825951826,30.0,1,1,1,0,0,381.9477215250348,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0,100.0,1,1,37.96622,23.7318,6,2.0,2.0,4.0,8.83916083916084,77.0,1,20,8,7,0,1044.9419300973987,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0,100.0,1,1,37.95872,23.73578,4,1.0,2.0,2.0,23.307109557109563,61.0,1,3,3,0,0,562.0732367023965,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.98735,23.73542,4,1.0,2.0,3.0,18.717754467754467,55.0,1,1,1,0,0,72.78656457927858,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,99.0,0,1,37.99674,23.729029999999998,3,1.0,1.0,1.0,12.963869463869464,31.0,1,10,10,0,0,106.64191084549473,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100.0,100.0,1,0,37.9726,23.74472,3,1.0,1.0,1.0,21.04390054390054,25.0,1,1,1,0,0,371.2644527400623,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,95.0,1,1,37.96852,23.72971,6,1.5,2.0,2.0,12.3494560994561,110.0,1,4,4,0,0,886.8735407953131,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,50.0,1,0,37.97671,23.71709,2,1.0,1.0,2.0,17.042929292929294,22.0,0,1,0,1,0,588.7327296667017,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,99.0,0,1,37.96976,23.74144,4,1.0,1.0,1.0,22.472222222222214,45.0,1,25,24,1,0,648.5913744770568,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100.0,99.0,0,0,37.9937,23.762620000000002,2,1.0,1.0,1.0,19.781080031080037,22.0,1,1,1,0,0,1579.1988090699615,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80.0,100.0,1,0,37.96683,23.72856,2,1.0,1.0,1.0,16.822066822066823,50.0,0,3,3,0,0,790.6413752801325,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.0,100.0,0,1,37.98615,23.74094,2,1.0,1.0,1.0,9.356254856254855,40.0,1,1,1,0,0,430.2293293019744,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,91.0,0,1,37.98833,23.727929999999997,11,1.5,4.0,11.0,11.521756021756024,59.0,1,9,9,0,0,267.77302945276585,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,50.0,0,1,37.98533,23.743479999999998,4,1.0,1.0,1.0,19.320512820512818,34.0,0,1,1,0,0,670.2863758698328,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.99798,23.72925,4,1.0,1.0,2.0,22.8517871017871,23.0,0,1,1,0,0,114.82811640011782,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100.0,100.0,1,1,37.97772,23.72508,2,1.0,1.0,1.0,18.385392385392393,43.0,1,3,3,0,0,123.67900722792166,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.99534,23.73842,2,1.0,1.0,1.0,20.17327117327117,69.0,0,9,9,0,0,552.4302183387733,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.977059999999994,23.723670000000002,4,1.0,1.0,1.0,19.270007770007773,45.0,1,3,3,0,0,156.03392676705457,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.97627,23.72354,6,1.0,2.0,2.0,17.824203574203576,45.0,1,3,3,0,0,164.76948923614097,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,99.0,0,1,37.96732,23.724339999999998,4,1.0,2.0,3.0,12.726884226884227,72.0,1,25,24,1,0,499.85854016661904,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,0,0,37.98223,23.73432,4,1.5,2.0,2.0,18.250194250194248,21.0,1,1,1,0,0,448.0172746139512,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,0,1,37.96778,23.73431,2,1.0,1.0,1.0,20.19425019425019,35.0,1,3,3,0,0,921.0426502434093,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,50.0,0,0,37.994209999999995,23.72866,2,1.0,1.0,1.0,10.995143745143745,35.0,0,1,1,0,0,252.06622428467412,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100.0,100.0,0,1,38.00553,23.73864,3,1.0,1.0,1.0,14.95648795648796,24.0,1,1,1,0,0,400.28615412910295,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.96875,23.75306,2,1.0,1.0,1.0,22.289432789432787,38.0,0,1,1,0,0,387.2962993660746,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,96.0,0,1,37.97237,23.74222,4,1.5,2.0,2.0,12.587218337218337,69.0,0,16,16,0,0,467.71496495106055,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100.0,100.0,1,1,37.97528,23.726210000000002,2,1.0,1.0,1.0,10.835081585081587,90.0,1,1,1,0,0,167.2253842419031,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,94.0,0,1,38.0005,23.71515,4,2.0,2.0,3.0,21.36519036519036,25.0,0,3,3,0,0,483.5616615602644,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80.0,100.0,1,1,37.97379,23.72983,2,1.0,1.0,1.0,18.215423465423466,75.0,1,1,1,0,0,436.7207005201018,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.97723,23.72615,4,1.0,1.0,2.0,21.451631701631698,40.0,1,6,6,0,0,96.34584928607708,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.96521,23.744889999999998,4,1.0,2.0,4.0,17.58857808857809,45.0,0,2,2,0,0,449.4195425613794,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100.0,88.0,1,1,37.96909,23.72415,4,1.5,1.0,1.0,21.166083916083917,108.0,0,2,2,0,0,625.0484591826478,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,85.0,0,1,37.99163,23.72541,4,1.0,2.0,2.0,16.43006993006993,28.0,1,4,4,0,0,319.1809262605758,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,85.0,0,1,37.99227,23.72358,2,1.0,1.0,1.0,17.48931623931624,25.0,1,4,4,0,0,479.12100736317007,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100.0,100.0,1,1,37.99539,23.72878,4,1.0,2.0,2.0,15.855283605283606,35.0,1,2,2,0,0,231.3833043645946,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100.0,100.0,0,1,37.98276,23.73796,4,1.0,1.0,2.0,21.51476301476301,30.0,1,1,1,0,0,516.9985270614953,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,84.0,1,1,37.98357,23.735689999999998,3,1.0,1.0,2.0,20.41258741258741,41.0,0,5,5,0,0,407.0221474028185,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,67.0,1,1,37.96812,23.74125,8,5.5,4.0,6.0,23.853146853146853,330.0,0,1,1,0,0,652.8249134798978,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100.0,100.0,1,1,37.97842,23.74427,5,1.0,2.0,3.0,21.976495726495727,68.0,1,2,2,0,0,284.5318920766728,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.97112,23.73003,3,1.0,1.0,1.0,23.88558663558663,85.0,0,6,6,0,0,645.3109159142033,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.0,99.0,0,1,37.97873,23.70794,6,2.0,2.0,3.0,20.250194250194248,40.0,1,12,12,0,0,1373.2617747302995,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0,0,37.96628,23.73708,2,1.0,1.0,1.0,16.165695415695414,20.0,0,1,1,0,0,1048.1471297472362,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
95.0,99.0,0,1,37.97862,23.71086,4,1.0,1.0,1.0,19.924825174825173,39.0,1,12,12,0,0,1116.675306402421,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,0,0,37.99217,23.76304,2,1.0,1.0,1.0,20.663364413364416,22.0,1,1,1,0,0,1541.636172368948,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.97678,23.730179999999997,2,2.0,1.0,1.0,19.723581973581968,20.0,0,5,0,5,0,334.47386930267845,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80.0,95.0,0,0,37.98642,23.741770000000002,3,1.0,2.0,3.0,10.005827505827506,15.0,1,1,1,0,0,494.5547288103005,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.98125,23.71809,6,1.5,3.0,4.0,22.068764568764568,110.0,1,1,1,0,0,543.2115241352889,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.0,100.0,0,0,37.95543,23.726670000000002,4,1.0,1.0,2.0,19.898407148407152,38.0,0,1,1,0,0,247.69681428503696,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.98561,23.75133,5,1.0,1.0,1.0,23.07808857808857,62.0,1,6,6,0,0,627.3120197225911,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.98855,23.7476,5,1.0,2.0,2.0,23.52894327894328,49.0,0,1,1,0,0,508.4252428474501,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.0,98.0,0,1,37.96686,23.73145,4,1.0,1.0,2.0,15.622960372960375,42.0,1,67,52,15,0,1032.4630193995056,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
