host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,bathroom_is_private,Entire home/apt,Hotel room,Private room,Shared room,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,ΑΚΡΟΠΟΛΗ,ΑΜΠΕΛΟΚΗΠΟΙ,ΑΝΩ ΚΥΨΕΛΗ,ΑΝΩ ΠΑΤΗΣΙΑ,ΒΟΤΑΝΙΚΟΣ,ΓΚΑΖΙ,ΓΚΥΖΗ,ΓΟΥΒΑ,ΓΟΥΔΙ,ΕΛΛΗΝΟΡΩΣΩΝ,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,ΖΑΠΠΕΙΟ,ΘΗΣΕΙΟ,ΙΛΙΣΙΑ,ΚΕΡΑΜΕΙΚΟΣ,ΚΟΛΟΚΥΝΘΟΥ,ΚΟΛΩΝΑΚΙ,ΚΟΛΩΝΟΣ,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,ΚΥΨΕΛΗ,ΛΥΚΑΒΗΤΤΟΣ,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,ΝΕΑ ΚΥΨΕΛΗ,ΝΕΟΣ ΚΟΣΜΟΣ,ΝΙΡΒΑΝΑ,ΠΑΓΚΡΑΤΙ,ΠΑΤΗΣΙΑ,ΠΕΔΙΟ ΑΡΕΩΣ,ΠΕΝΤΑΓΩΝΟ,ΠΕΤΡΑΛΩΝΑ,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,ΠΟΛΥΓΩΝΟ,ΠΡΟΜΠΟΝΑ,ΡΗΓΙΛΛΗΣ,ΡΙΖΟΥΠΟΛΗ,ΣΕΠΟΛΙΑ,ΣΤΑΔΙΟ,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,a few days or more,within a day,within a few hours,within an hour
100.0,96.0,1,67.0,67.0,1,1,4,1.0,1.0,1.0,32.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,30,60,82,350,4,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,42,42,0,0,0.06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100.0,96.0,1,67.0,67.0,1,1,4,1.0,1.0,1.0,32.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,30,60,82,350,16,1,0,98.0,9.0,10.0,10.0,10.0,10.0,9.0,0,42,42,0,0,0.17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100.0,96.0,1,67.0,67.0,1,1,2,1.0,1.0,1.0,62.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,0,0,0,0,30,0,0,94.0,9.0,10.0,10.0,10.0,10.0,9.0,1,42,42,0,0,0.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100.0,96.0,1,67.0,67.0,1,1,3,1.0,1.0,1.0,88.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,0,0,0,0,32,0,0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0,42,42,0,0,0.31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100.0,100.0,0,7.0,7.0,1,0,12,3.0,4.0,9.0,289.0,3,60,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,30,60,89,328,11,0,0,95.0,9.0,10.0,10.0,10.0,9.0,9.0,1,3,3,0,0,0.12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1,1.0,1.0,1,1,3,1.0,1.0,2.0,16.0,2,21,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,19,40,70,339,352,13,1,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,3.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0,7.0,7.0,1,0,8,2.0,3.0,5.0,186.0,3,30,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,30,60,90,90,10,0,0,93.0,9.0,10.0,10.0,10.0,9.0,10.0,1,3,3,0,0,0.14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0,2.0,2.0,1,1,4,1.0,1.0,1.0,28.0,2,60,2.0,2.0,60.0,60.0,2.0,60.0,1,0,8,38,300,246,12,0,93.0,10.0,10.0,10.0,10.0,10.0,9.0,0,1,1,0,0,2.36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
100.0,100.0,1,3.0,3.0,1,1,4,1.0,1.0,3.0,55.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,30,58,87,315,169,4,0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2,2,0,0,1.73,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,98.0,1,1.0,1.0,1,1,5,1.0,3.0,3.0,25.0,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,9,27,41,252,240,23,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,3.84,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,96.0,1,67.0,67.0,1,1,8,2.0,2.0,2.0,72.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,30,60,90,365,25,2,0,96.0,10.0,10.0,10.0,10.0,9.0,9.0,0,42,42,0,0,0.31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100.0,67.0,1,1.0,1.0,1,1,2,1.5,1.0,1.0,50.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,29,59,89,364,31,3,0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0.47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1,3.0,3.0,1,1,2,1.0,1.0,1.0,22.0,2,10,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,28,58,88,268,104,0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2,1,1,0,1.02,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1,3.0,3.0,1,1,6,1.0,2.0,3.0,60.0,2,20,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,0,0,0,0,57,0,0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,1,1,0,0.56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
100.0,100.0,0,1.0,1.0,1,1,5,2.0,2.0,3.0,80.0,5,90,5.0,5.0,1125.0,1125.0,5.0,1125.0,1,0,0,1,146,220,2,0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,2.64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0,2.0,2.0,1,1,5,1.0,2.0,2.0,55.0,5,30,5.0,5.0,1125.0,1125.0,5.0,1125.0,1,0,2,32,224,120,3,0,94.0,10.0,9.0,10.0,10.0,10.0,9.0,1,2,1,1,0,1.26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,96.0,0,2.0,2.0,1,1,8,1.0,2.0,5.0,42.0,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,30,60,90,353,287,7,0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2,2,0,0,2.84,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0,7.0,7.0,1,0,12,4.0,4.0,8.0,289.0,3,60,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,29,59,89,341,6,0,0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3,3,0,0,0.06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,91.0,0,9.0,9.0,1,1,8,1.0,2.0,8.0,41.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,0,0,0,0,16,0,0,96.0,9.0,10.0,10.0,10.0,9.0,10.0,1,9,9,0,0,0.16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
100.0,100.0,0,2.0,2.0,1,1,1,1.0,1.0,1.0,33.0,19,60,19.0,19.0,60.0,60.0,19.0,60.0,1,23,53,83,83,4,0,0,95.0,10.0,9.0,9.0,9.0,10.0,9.0,0,2,1,1,0,0.04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1,0.0,0.0,1,1,4,1.0,2.0,2.0,23.0,3,30,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,1,1,1,1,421,27,3,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2,2,0,0,4.17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0,2.0,2.0,1,1,4,1.0,2.0,2.0,50.0,3,60,3.0,3.0,60.0,60.0,3.0,60.0,1,23,53,83,358,86,0,0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,0,1,1,0,0,0.88,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1,2.0,2.0,1,1,2,1.0,1.0,1.0,45.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,30,60,90,365,172,0,0,92.0,10.0,9.0,10.0,10.0,9.0,10.0,0,1,1,0,0,1.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1,12.0,12.0,1,1,9,1.5,4.0,6.0,155.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,1,0,0,0,0,47,0,0,82.0,8.0,8.0,9.0,10.0,7.0,8.0,1,12,3,9,0,0.48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1,2.0,2.0,1,1,2,1.0,1.0,1.0,72.0,2,1100,1.0,2.0,1125.0,1125.0,2.0,1125.0,1,20,50,80,350,237,17,2,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,2,0,0,2.44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1,1.0,1.0,1,1,4,1.0,1.0,2.0,63.0,3,90,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,30,60,90,337,74,3,0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0.77,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100.0,50.0,0,1.0,1.0,1,0,3,1.0,1.0,2.0,50.0,3,200,3.0,3.0,200.0,200.0,3.0,200.0,1,29,59,89,364,28,1,0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0.47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,0,2.0,2.0,1,1,6,1.0,2.0,2.0,70.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,28,58,88,363,23,0,0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,0.29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100.0,100.0,1,2.0,2.0,1,1,3,1.5,2.0,3.0,60.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,6,6,6,6,276,2,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2,2,0,0,2.87,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90.0,100.0,0,1.0,1.0,1,1,3,1.0,1.0,0.0,18.0,30,300,30.0,30.0,300.0,300.0,30.0,300.0,1,24,24,24,24,113,0,0,86.0,9.0,9.0,9.0,9.0,8.0,9.0,0,1,1,0,0,1.17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100.0,100.0,1,3.0,3.0,1,1,2,1.0,1.0,1.0,35.0,3,60,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,30,60,82,328,357,24,0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3,3,0,0,3.68,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1,3.0,3.0,1,1,2,1.0,1.0,1.0,32.0,2,60,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,30,60,90,365,363,5,0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3,3,0,0,3.77,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,96.0,1,67.0,67.0,1,1,12,3.5,3.0,3.0,104.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,30,60,90,361,23,1,0,97.0,9.0,10.0,10.0,10.0,10.0,10.0,0,42,42,0,0,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100.0,100.0,0,1.0,1.0,1,0,5,1.0,2.0,3.0,60.0,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,1,29,59,89,89,32,0,0,91.0,9.0,9.0,10.0,10.0,10.0,9.0,0,1,1,0,0,0.33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96.0,99.0,1,22.0,22.0,1,1,6,1.5,3.0,4.0,140.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,21,51,81,352,175,2,0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2,2,0,0,1.85,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0,2.0,2.0,1,1,4,2.0,2.0,4.0,65.0,2,600,2.0,2.0,600.0,600.0,2.0,600.0,1,30,60,90,365,12,0,0,97.0,9.0,9.0,10.0,10.0,10.0,9.0,0,1,1,0,0,0.14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100.0,73.0,0,1.0,1.0,1,1,4,1.0,2.0,3.0,150.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,0,0,0,0,32,6,0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,0,1,1,0,0,0.34,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100.0,96.0,1,67.0,67.0,1,1,16,4.0,4.0,2.0,144.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,30,60,82,348,20,1,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,42,42,0,0,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100.0,91.0,0,9.0,9.0,1,1,8,1.5,3.0,9.0,41.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,1,0,0,0,0,21,0,0,90.0,9.0,9.0,9.0,10.0,7.0,9.0,1,9,9,0,0,0.23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
100.0,100.0,1,1.0,1.0,1,1,4,1.0,1.0,2.0,60.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,0,0,0,173,341,0,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,9,9,0,0,3.61,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,100.0,0,1.0,1.0,1,0,4,1.0,1.0,3.0,55.0,2,365,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,30,60,90,365,202,0,0,94.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,2.55,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100.0,100.0,0,2.0,2.0,1,1,3,1.0,1.0,1.0,27.0,1,30,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,29,59,89,361,715,8,0,94.0,10.0,9.0,10.0,10.0,10.0,10.0,1,1,1,0,0,7.61,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100.0,96.0,1,3.0,3.0,1,1,2,1.0,1.0,1.0,35.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,17,47,77,329,263,2,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2,2,0,0,2.82,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,60.0,1,2.0,2.0,1,1,3,1.0,2.0,2.0,29.0,2,180,2.0,2.0,180.0,180.0,2.0,180.0,1,24,54,84,359,172,2,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,2,0,0,1.88,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100.0,95.0,1,8.0,8.0,1,1,6,2.5,2.0,4.0,169.0,2,30,2.0,2.0,30.0,30.0,2.0,30.0,1,0,0,22,285,220,3,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,7,7,0,0,2.53,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90.0,89.0,1,13.0,13.0,1,1,6,2.0,2.0,4.0,145.0,3,30,3.0,3.0,30.0,30.0,3.0,30.0,1,29,59,89,364,180,0,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,1.94,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,67.0,1,17.0,17.0,1,1,2,1.5,1.0,2.0,24.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,30,60,90,365,151,0,0,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0,5,3,2,0,1.62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100.0,97.0,1,14.0,14.0,1,1,3,1.0,1.0,1.0,42.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,30,60,90,351,178,15,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,5,5,0,0,1.94,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86.0,80.0,1,2.0,2.0,1,1,2,1.0,1.0,1.0,25.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,29,59,89,364,160,3,2,91.0,9.0,10.0,10.0,10.0,10.0,9.0,0,1,1,0,0,1.74,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0,41.0,41.0,1,1,9,1.0,2.0,6.0,58.0,1,1125,1.0,1.0,99.0,1125.0,1.0,391.5,1,25,55,85,255,206,0,0,85.0,9.0,9.0,9.0,9.0,8.0,9.0,1,40,40,0,0,2.24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
100.0,96.0,0,2.0,2.0,1,1,6,1.5,2.0,3.0,50.0,1,28,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,0,0,0,143,269,10,0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,1,1,0,2.97,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1,0.0,0.0,1,1,6,1.0,2.0,2.0,29.0,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,0,0,0,211,366,30,0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,2,2,0,0,4.03,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1,3.0,3.0,1,1,3,1.0,1.0,2.0,49.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,30,60,90,262,308,3,0,93.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2,2,0,0,3.47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
